statefip,year,state_name,state_abb,effective_mw,mw_change,mw_level_change,mw_pct_change,emp_pop_ratio_all,emp_pop_ratio_teen,emp_pop_ratio_young_adult,emp_pop_ratio_prime_age,emp_pop_ratio_lt_hs,emp_pop_ratio_no_ba,emp_pop_ratio_male,emp_pop_ratio_female,emp_pop_ratio_teen_male,emp_pop_ratio_teen_female,lfpr_all,lfpr_teen,unemp_rate_all,unemp_rate_teen,pop_all,pop_teen,pop_young_adult,pop_lt_hs,pop_no_ba,n_obs_all,n_obs_teen,n_obs_young_adult,emplvl_total_private,emplvl_food_services,emplvl_retail,emplvl_accommodation_food,wkly_wage_total_private,wkly_wage_food_services
28,2012,Mississippi,MS,7.25,0,0.0,0.0,0.534471,0.212249,0.485433,0.728864,0.262051,0.487704,0.594395,0.481350,0.184044,0.237086,0.587678,0.278976,0.090537,0.239183,27067154,2167834,2449412,5535089,21627224,11724,800,844,846759,81982,133601,110554,678,251
28,2013,Mississippi,MS,7.25,0,0.0,0.0,0.504872,0.196444,0.464379,0.712916,0.240215,0.452110,0.558222,0.457601,0.104058,0.260812,0.553860,0.287569,0.088448,0.316880,27158356,1942612,2588418,5340653,21599872,11670,744,856,,,,,,
28,2014,Mississippi,MS,7.25,0,0.0,0.0,0.503093,0.204611,0.484467,0.699146,0.267560,0.461049,0.558941,0.453520,0.192702,0.213676,0.546266,0.248877,0.079033,0.177861,27276564,2220265,2518118,5263355,21771064,15791,1196,1177,865964,87063,135853,114710,702,256
28,2015,Mississippi,MS,7.25,0,0.0,0.0,0.525741,0.213836,0.567273,0.723795,0.271476,0.486615,0.578837,0.478684,0.217079,0.210719,0.562979,0.267833,0.066144,0.201606,27390816,1899818,2717050,5080266,22107907,22437,1476,1825,878389,90788,138233,117791,710,263
28,2016,Mississippi,MS,7.25,0,0.0,0.0,0.526839,0.192487,0.578741,0.721325,0.275293,0.485971,0.570470,0.488187,0.184441,0.201699,0.559386,0.242359,0.058183,0.205777,27476446,2051605,2371825,4997878,22059342,23195,1643,1637,888986,93659,140823,121599,717,268
28,2017,Mississippi,MS,7.25,0,0.0,0.0,0.531469,0.201260,0.606550,0.738277,0.268444,0.491969,0.580420,0.488099,0.163998,0.242365,0.559043,0.257633,0.049323,0.218812,27510910,2069143,2213456,4725067,22020615,23000,1570,1506,,,,,,
28,2018,Mississippi,MS,7.25,0,0.0,0.0,0.527403,0.202866,0.553735,0.752968,0.274058,0.483635,0.578146,0.482456,0.187279,0.220886,0.554891,0.252747,0.049538,0.197354,27521573,2144876,2135989,4592373,22046862,22065,1547,1358,897893,95922,138372,125213,750,282
28,2019,Mississippi,MS,7.25,0,0.0,0.0,0.523809,0.206993,0.574208,0.733095,0.286939,0.484726,0.570072,0.482830,0.193393,0.222457,0.555879,0.271579,0.057692,0.237816,27548443,2139174,2315393,4589597,21973362,21137,1511,1409,901829,97354,135876,126506,767,290
28,2020,Mississippi,MS,7.25,0,0.0,0.0,0.510739,0.209537,0.533695,0.708730,0.259506,0.467440,0.558463,0.468543,0.222137,0.196087,0.554433,0.257034,0.078810,0.184791,27481246,1982419,2222880,4229873,21410452,19168,1236,1205,860833,87343,133196,110004,819,307
28,2021,Mississippi,MS,7.25,0,0.0,0.0,0.520285,0.250082,0.511324,0.721006,0.275365,0.483220,0.563128,0.482452,0.238107,0.262108,0.550471,0.287971,0.054837,0.131570,27432645,1802581,1988967,4191955,21538783,18970,1113,1107,,,,,,
28,2022,Mississippi,MS,7.25,0,0.0,0.0,0.527329,0.253395,0.625617,0.729455,0.287306,0.491921,0.569057,0.489941,0.277403,0.229173,0.549759,0.278153,0.040800,0.089010,27434309,1805563,2120805,4198557,21268403,18047,1013,1104,919857,98002,139129,123213,901,357
29,1990,Missouri,MO,3.8,1,0.45,0.1343,0.633668,0.542023,0.725854,0.806137,0.557212,0.598892,0.724075,0.553380,0.512082,0.575789,0.673335,0.633991,0.058911,0.145062,46302076,3633973,4690789,27843634,36735937,14992,1157,1397,1935166,149520,274096,178940,414,136
29,1991,Missouri,MO,4.25,1,0.45,0.1184,0.640355,0.476724,0.744751,0.803288,0.566412,0.604234,0.725203,0.565060,0.475239,0.478091,0.685367,0.582686,0.065675,0.181851,46558837,3641031,4984877,27513848,36600496,14937,1143,1454,1915381,172005,268554,199935,424,124
29,1992,Missouri,MO,4.25,0,0.0,0.0,0.642603,0.514433,0.716531,0.806711,0.368997,0.606913,0.730163,0.565396,0.556965,0.481463,0.682437,0.582926,0.058370,0.117499,46805900,3594306,5180314,10165140,38667896,15162,1122,1535,1924618,162210,269313,190154,448,141
29,1993,Missouri,MO,4.25,0,0.0,0.0,0.634694,0.518012,0.760667,0.807745,0.357220,0.595973,0.715379,0.561501,0.543469,0.493326,0.678825,0.617640,0.065012,0.161304,47185228,3447549,4777888,10179080,39033644,14836,1048,1382,1963392,157988,272641,186755,458,154
29,1994,Missouri,MO,4.25,0,0.0,0.0,0.648473,0.515700,0.777519,0.816716,0.375819,0.612769,0.723789,0.578435,0.588149,0.453672,0.682086,0.610926,0.049279,0.155872,47507136,3098559,4668942,10088146,39298790,13699,872,1220,2027637,163133,282466,192733,473,159
29,1995,Missouri,MO,4.25,0,0.0,0.0,0.674179,0.539648,0.769841,0.834311,0.408956,0.636532,0.732404,0.620784,0.577512,0.502298,0.707074,0.629726,0.046522,0.143042,47903649,3223918,4110409,9297026,38210819,13079,861,1015,2078319,168071,289089,197844,494,163
29,1996,Missouri,MO,4.75,1,0.5,0.1176,0.686427,0.542932,0.736586,0.850856,0.437877,0.646227,0.741313,0.636822,0.525077,0.558776,0.719546,0.635678,0.046027,0.145900,48586810,3511656,4204359,9674796,38225721,13533,963,1043,2114440,170094,293934,199843,511,170
29,1997,Missouri,MO,5.15,1,0.4,0.0842,0.678574,0.510447,0.771374,0.855837,0.412108,0.639201,0.737892,0.624988,0.473730,0.546852,0.708783,0.611413,0.042621,0.165137,48836028,3437879,4254146,10017368,38800023,13397,923,1035,2171878,173469,299632,205652,535,177
29,1998,Missouri,MO,5.15,0,0.0,0.0,0.660411,0.573052,0.768968,0.851613,0.402962,0.621706,0.731224,0.594599,0.564374,0.582400,0.690278,0.651447,0.043267,0.120340,49232867,3935557,4504264,9877858,39117911,13340,1032,1072,2216059,176125,304453,209004,558,187
29,1999,Missouri,MO,5.15,0,0.0,0.0,0.665625,0.577323,0.741355,0.848446,0.398715,0.624637,0.736117,0.598340,0.580363,0.573913,0.689795,0.633011,0.035039,0.087972,49660973,3442889,4417691,8694792,38782502,13217,910,1021,2299844,179134,312467,212043,566,195
29,2000,Missouri,MO,5.15,0,0.0,0.0,0.679739,0.539197,0.740830,0.852058,0.394845,0.641304,0.747116,0.617973,0.500843,0.579113,0.703600,0.610737,0.033913,0.117137,50805862,3422883,4303405,8201040,39416122,13656,912,1083,2268060,181438,315027,213277,608,204
29,2001,Missouri,MO,5.15,0,0.0,0.0,0.673208,0.519202,0.728403,0.844588,0.411568,0.637704,0.723405,0.626489,0.499449,0.541775,0.706402,0.601445,0.046990,0.136742,51028148,3915370,4154685,8521972,39888819,18206,1370,1361,2242103,183186,312163,214040,628,210
29,2002,Missouri,MO,5.15,0,0.0,0.0,0.655156,0.490886,0.736688,0.829237,0.393294,0.618034,0.711035,0.605047,0.495830,0.485832,0.693225,0.591977,0.054916,0.170768,51494856,3905155,4588836,8657605,39633847,20536,1541,1607,2214874,187351,312920,217017,640,216
29,2003,Missouri,MO,5.15,0,0.0,0.0,0.658326,0.481428,0.765750,0.829215,0.377689,0.619898,0.720900,0.601199,0.510865,0.455849,0.697531,0.586182,0.056206,0.178706,52336156,3710917,4895086,8168925,39723025,20209,1403,1695,2200623,189892,312599,219676,653,218
29,2004,Missouri,MO,5.15,0,0.0,0.0,0.638205,0.462531,0.731021,0.810563,0.369662,0.600416,0.693259,0.587655,0.438426,0.481766,0.678320,0.561763,0.059138,0.176644,52641673,3752463,4767230,8739450,40397816,20215,1424,1615,2213813,195634,312678,224467,674,223
29,2005,Missouri,MO,5.15,0,0.0,0.0,0.641992,0.447238,0.737469,0.808664,0.375664,0.603154,0.702047,0.586563,0.435896,0.458214,0.678256,0.528444,0.053467,0.153671,53525766,3907553,4612439,9607815,41871795,21749,1568,1664,2247382,199720,316976,228729,696,229
29,2006,Missouri,MO,5.15,0,0.0,0.0,0.649552,0.448639,0.750764,0.817080,0.364666,0.604738,0.707683,0.595712,0.417393,0.477135,0.682557,0.524396,0.048355,0.144465,54298078,3940062,4430198,8970310,42369933,21446,1555,1580,2280566,205113,316642,233716,719,234
29,2007,Missouri,MO,6.5,1,1.35,0.2621,0.643029,0.413043,0.742229,0.818000,0.358956,0.596053,0.696648,0.593473,0.348363,0.478137,0.677374,0.502064,0.050703,0.177309,54421833,3471204,4623588,8791809,42040621,20801,1312,1549,2295165,207930,316834,236046,748,248
29,2008,Missouri,MO,6.65,1,0.15,0.0231,0.627570,0.429386,0.748811,0.794044,0.351294,0.584488,0.682933,0.576553,0.384980,0.471921,0.667926,0.512665,0.060419,0.162443,54659654,3706673,4638745,9368286,42767187,21036,1408,1576,2285096,206741,312229,236043,783,254
29,2009,Missouri,MO,7.25,1,0.6,0.0902,0.605438,0.394037,0.637459,0.771181,0.336400,0.560302,0.644939,0.569011,0.385207,0.404008,0.668262,0.511242,0.094011,0.229257,54966221,3706529,4689763,8979916,42961300,21462,1463,1605,2173050,202871,301516,230361,773,259
29,2010,Missouri,MO,7.25,0,0.0,0.0,0.598276,0.347776,0.618785,0.768597,0.318124,0.556418,0.635108,0.564286,0.363409,0.332078,0.661472,0.448225,0.095538,0.224105,55736057,3652945,4940397,8638647,43483297,21749,1465,1791,2142941,201437,298991,229351,786,267
29,2011,Missouri,MO,7.25,0,0.0,0.0,0.604202,0.319361,0.666542,0.768574,0.334779,0.553659,0.648103,0.563537,0.340268,0.300447,0.659316,0.468355,0.083593,0.318121,56067647,3588564,4798631,8449989,42886706,20970,1372,1588,2162240,201794,301660,229496,802,270
29,2012,Missouri,MO,7.25,0,0.0,0.0,0.600651,0.297200,0.651421,0.773673,0.316166,0.543163,0.652001,0.553172,0.274763,0.316781,0.645705,0.388828,0.069774,0.235651,56149933,3764096,4523470,8447797,42124620,20413,1321,1489,2188757,205464,302505,232996,829,273
29,2013,Missouri,MO,7.35,1,0.1,0.0138,0.601381,0.332776,0.647420,0.768972,0.305903,0.551888,0.659569,0.547537,0.334599,0.331224,0.644431,0.409460,0.066802,0.187279,56319696,3824102,4528484,7698735,41964708,20398,1363,1430,,,,,,
29,2014,Missouri,MO,7.5,1,0.15,0.0204,0.604608,0.356256,0.708522,0.786755,0.334908,0.556434,0.647302,0.565006,0.330827,0.383364,0.646260,0.424786,0.064450,0.161327,56669479,3804885,4452514,7134274,42306051,19747,1258,1286,2250862,214786,305345,242744,860,283
29,2015,Missouri,MO,7.65,1,0.15,0.02,0.624906,0.405431,0.743857,0.813939,0.358292,0.578378,0.671101,0.582011,0.385797,0.426407,0.657006,0.475193,0.048858,0.146807,56977325,3889354,4511381,7067742,41276854,18121,1151,1168,2300643,220250,311892,251244,885,297
29,2016,Missouri,MO,7.65,0,0.0,0.0,0.626885,0.404785,0.756377,0.811107,0.339717,0.579066,0.678689,0.578698,0.396359,0.412756,0.656363,0.476712,0.044910,0.150881,57290173,3892177,4219227,7297443,41560102,17487,1072,1044,2340176,225755,315833,257095,895,306
29,2017,Missouri,MO,7.7,1,0.05,0.0065,0.606331,0.363497,0.704967,0.807100,0.338113,0.562635,0.645283,0.570017,0.350110,0.379429,0.630179,0.400722,0.037843,0.092895,57404935,3949595,4391781,7181248,41365346,17911,1163,1151,,,,,,
29,2018,Missouri,MO,7.85,1,0.15,0.0195,0.618923,0.346152,0.720786,0.819836,0.369886,0.569663,0.653639,0.586551,0.307798,0.389677,0.640260,0.380321,0.033326,0.089842,57669439,3726563,4212776,7310966,40461868,17048,1031,1010,2381261,228637,311177,263584,954,329
29,2019,Missouri,MO,8.6,1,0.75,0.0955,0.622284,0.399513,0.716078,0.821651,0.337745,0.564041,0.664539,0.582926,0.422780,0.370990,0.643492,0.451488,0.032958,0.115119,57809701,3606705,4471306,6226056,39815218,16176,957,1001,2399573,230403,304532,265851,983,343
29,2020,Missouri,MO,9.45,1,0.85,0.0988,0.594898,0.370454,0.696355,0.794488,0.326697,0.539771,0.637928,0.554837,0.379395,0.360162,0.633075,0.415382,0.060304,0.108161,57980826,3896616,4515099,6524480,40089745,14898,961,962,2274758,196106,291422,221091,1054,358
29,2021,Missouri,MO,10.3,1,0.85,0.0899,0.602585,0.346263,0.707722,0.818013,0.345683,0.541637,0.643318,0.564623,0.355749,0.336442,0.629080,0.393958,0.042117,0.121065,58243745,3345044,4748026,6325578,40664265,15228,783,1016,,,,,,
29,2022,Missouri,MO,11.15,1,0.85,0.0825,0.611350,0.369521,0.669202,0.832474,0.385640,0.559007,0.663668,0.561870,0.359778,0.378672,0.628748,0.417213,0.027670,0.114312,58635420,3754916,4704792,6429197,40604927,14729,847,980,2424908,224512,303897,254732,1157,432
30,1990,Montana,MT,3.8,1,0.45,0.1343,0.634211,0.506437,0.702452,0.805687,0.558300,0.589832,0.704074,0.566986,0.482636,0.533198,0.674413,0.592882,0.059610,0.145805,7145014,545892,573044,3999102,5514305,17675,1259,1359,222437,23455,41022,29942,329,126
30,1991,Montana,MT,4.25,1,0.45,0.1184,0.628112,0.466045,0.704695,0.801541,0.543429,0.584260,0.687859,0.570806,0.463800,0.468379,0.676149,0.564306,0.071044,0.174127,7235976,558307,609875,3980910,5533499,17791,1295,1428,228720,24280,42126,31134,341,135
30,1992,Montana,MT,4.25,0,0.0,0.0,0.639668,0.474580,0.652484,0.818067,0.381082,0.598906,0.691808,0.589679,0.447730,0.504356,0.685900,0.559115,0.067402,0.151194,7366985,618107,615496,1400532,6021382,17403,1394,1367,238488,25604,43897,32904,355,141
30,1993,Montana,MT,4.25,0,0.0,0.0,0.636731,0.433605,0.669607,0.806676,0.352252,0.595715,0.698005,0.575426,0.443963,0.422009,0.677443,0.506274,0.060096,0.143537,7530036,627227,683317,1392739,6132439,17564,1391,1464,248154,26902,45677,34658,364,145
30,1994,Montana,MT,4.25,0,0.0,0.0,0.649244,0.480897,0.736823,0.831953,0.374612,0.607598,0.713990,0.589210,0.496504,0.468170,0.684565,0.584096,0.051596,0.176682,7676023,546901,614506,1298446,6184437,16420,1135,1233,260116,29038,47797,37199,370,146
30,1995,Montana,MT,4.25,0,0.0,0.0,0.625315,0.493510,0.748242,0.822506,0.375164,0.586760,0.685174,0.569384,0.470559,0.515360,0.665453,0.595114,0.060317,0.170731,7829623,624710,580771,1406063,6372962,16378,1263,1143,269703,29916,49053,38609,377,148
30,1996,Montana,MT,4.75,1,0.5,0.1176,0.631951,0.465996,0.726449,0.821803,0.364734,0.593164,0.686467,0.579973,0.437609,0.493449,0.667507,0.545453,0.053267,0.145670,8055967,604673,684846,1433563,6464164,16150,1161,1299,279219,30822,50446,39729,387,152
30,1997,Montana,MT,5.15,1,0.4,0.0842,0.637534,0.430664,0.732131,0.823910,0.365890,0.596540,0.684181,0.592349,0.408084,0.452390,0.674108,0.521877,0.054255,0.174779,8189009,674785,663632,1411078,6452911,16120,1279,1210,283645,31295,50991,40220,404,159
30,1998,Montana,MT,5.15,0,0.0,0.0,0.652657,0.489760,0.726788,0.838812,0.396171,0.615342,0.694275,0.611038,0.498272,0.478903,0.691380,0.593430,0.056009,0.174696,8152981,743901,723313,1303636,6423410,16472,1474,1317,293542,31211,52070,40860,418,164
30,1999,Montana,MT,5.15,0,0.0,0.0,0.660684,0.521335,0.742283,0.822404,0.412093,0.622259,0.713700,0.608939,0.488555,0.552777,0.696786,0.594923,0.051813,0.123693,8240996,706929,767209,1271867,6400805,16734,1400,1382,300129,31212,52397,40821,430,171
30,2000,Montana,MT,5.15,0,0.0,0.0,0.656458,0.475396,0.755660,0.831130,0.402559,0.619547,0.703880,0.609855,0.491983,0.460430,0.691316,0.567979,0.050423,0.163004,8259981,728553,685145,1283811,6502085,15898,1377,1244,305859,31663,52937,41472,446,175
30,2001,Montana,MT,5.15,0,0.0,0.0,0.633244,0.476872,0.730762,0.817946,0.407344,0.597465,0.669444,0.597690,0.421421,0.541556,0.663816,0.541225,0.046055,0.118902,8352026,620119,727974,1315019,6580545,14972,1102,1214,306790,31789,53596,41627,464,179
30,2002,Montana,MT,5.15,0,0.0,0.0,0.628776,0.451768,0.742124,0.813890,0.380526,0.591300,0.672466,0.586342,0.421551,0.492105,0.658907,0.527868,0.045729,0.144165,8434010,638107,632717,1272937,6525699,14995,1115,1068,310388,32429,53803,42420,477,184
30,2003,Montana,MT,5.15,0,0.0,0.0,0.632115,0.489686,0.713922,0.803504,0.359299,0.595636,0.677700,0.588015,0.477179,0.503495,0.664840,0.568061,0.049223,0.137969,8531988,667179,739495,1209007,6592762,14895,1101,1135,314240,32828,53622,42941,493,188
30,2004,Montana,MT,5.15,0,0.0,0.0,0.635171,0.449475,0.750980,0.817457,0.351162,0.599750,0.675477,0.596073,0.440519,0.460667,0.667618,0.503220,0.048601,0.106801,8691059,713172,673653,1186886,6730562,14202,1096,956,323727,34022,54866,44145,512,193
30,2005,Montana,MT,5.15,0,0.0,0.0,0.641987,0.467854,0.748730,0.832228,0.367793,0.610168,0.693521,0.591891,0.418787,0.512092,0.672656,0.531191,0.045594,0.119236,8865384,726711,772132,1192962,6862013,13330,1015,1013,334143,34956,55367,45106,537,199
30,2006,Montana,MT,5.15,0,0.0,0.0,0.649138,0.481858,0.785375,0.821861,0.398371,0.614537,0.689798,0.609529,0.469920,0.493212,0.673143,0.536605,0.035661,0.102025,9009626,652030,728238,1204913,6927749,12955,870,907,346275,35302,56159,45940,565,208
30,2007,Montana,MT,6.15,1,1.0,0.1942,0.659848,0.488842,0.759070,0.841017,0.396401,0.622972,0.694177,0.626171,0.459308,0.513346,0.684514,0.545027,0.036035,0.103086,8983510,588892,808177,1085857,6861020,12690,804,977,356725,35746,58386,46739,595,223
30,2008,Montana,MT,6.55,1,0.4,0.065,0.636071,0.396250,0.717037,0.826671,0.367664,0.601603,0.670869,0.601941,0.297386,0.469076,0.671044,0.457158,0.052117,0.133232,9125516,635643,869298,1069628,7000392,12350,855,1005,356638,36269,58744,47376,614,228
30,2009,Montana,MT,7.25,1,0.7,0.1069,0.605954,0.351291,0.667822,0.790980,0.335315,0.557382,0.634965,0.577487,0.332643,0.371031,0.651232,0.429977,0.069528,0.183001,9207877,579266,774325,1104710,6909886,11897,717,882,338854,34839,55573,45486,620,235
30,2010,Montana,MT,7.25,0,0.0,0.0,0.595020,0.309032,0.683043,0.783080,0.290351,0.549010,0.623013,0.567552,0.278797,0.340067,0.641868,0.406481,0.072987,0.239739,9255316,549979,864169,1056292,6976115,11756,675,970,334866,34066,54661,44804,639,245
30,2011,Montana,MT,7.35,1,0.1,0.0138,0.601919,0.365880,0.618282,0.786278,0.315262,0.559549,0.620805,0.583306,0.342529,0.399012,0.647629,0.453973,0.070581,0.194049,9334150,559910,926718,967125,6908801,11917,670,987,339529,34376,54758,45681,664,252
30,2012,Montana,MT,7.65,1,0.3,0.0408,0.599333,0.395347,0.628762,0.781557,0.321369,0.559636,0.624900,0.574108,0.410275,0.378173,0.638991,0.444684,0.062065,0.110949,9519762,566974,802245,973311,7025758,12024,658,885,347922,35663,55275,47172,692,263
30,2013,Montana,MT,7.8,1,0.15,0.0196,0.602575,0.346376,0.694792,0.779409,0.315682,0.571631,0.636203,0.569333,0.342439,0.350660,0.638096,0.404844,0.055667,0.144419,9590749,549261,685466,954230,7099737,12221,661,744,,,,,,
30,2014,Montana,MT,7.9,1,0.1,0.0128,0.623109,0.423135,0.709494,0.815270,0.339409,0.590954,0.656151,0.590477,0.365478,0.476299,0.652766,0.454613,0.045434,0.069242,9699606,585335,886019,934508,7106221,16822,860,1230,357881,37081,57304,49121,728,279
30,2015,Montana,MT,8.05,1,0.15,0.019,0.613205,0.424258,0.680206,0.814465,0.372828,0.569696,0.646255,0.580516,0.412852,0.437341,0.640502,0.468574,0.042619,0.094577,9779140,616345,860888,999081,6966730,23816,1320,1684,365786,38718,58709,51142,750,290
30,2016,Montana,MT,8.05,0,0.0,0.0,0.605778,0.428193,0.665610,0.808991,0.399885,0.568581,0.642076,0.569712,0.405565,0.450565,0.633570,0.482797,0.043866,0.113100,9881024,631663,849348,929364,7089622,25699,1494,1807,370994,39737,59301,52668,760,298
30,2017,Montana,MT,8.15,1,0.1,0.0124,0.604704,0.390245,0.729494,0.797543,0.364071,0.562079,0.649280,0.560416,0.414424,0.369905,0.630784,0.442890,0.041345,0.118866,9986946,578536,768222,866844,6947964,24497,1271,1563,,,,,,
30,2018,Montana,MT,8.3,1,0.15,0.0184,0.606563,0.410969,0.731947,0.808837,0.351642,0.569847,0.643929,0.569427,0.358062,0.465844,0.629759,0.450230,0.036834,0.087203,10108122,573265,786171,849931,7036997,22113,1143,1413,381664,40661,58989,53946,814,321
30,2019,Montana,MT,8.5,1,0.2,0.0241,0.611183,0.422036,0.756006,0.825036,0.382617,0.577229,0.648772,0.573858,0.377618,0.470720,0.633644,0.461944,0.035447,0.086391,10225099,576538,753323,869626,7209571,21021,1075,1248,386894,41078,58259,54596,844,334
30,2020,Montana,MT,8.65,1,0.15,0.0176,0.595010,0.384764,0.708657,0.805572,0.361453,0.561503,0.635986,0.554310,0.342620,0.431978,0.631696,0.450424,0.058075,0.145773,10303816,604451,723396,842289,7048364,19585,1032,1110,374233,37014,57194,48038,914,345
30,2021,Montana,MT,8.75,1,0.1,0.0116,0.615198,0.461600,0.743386,0.834293,0.408382,0.583613,0.639930,0.590612,0.412280,0.520183,0.635789,0.498083,0.032386,0.073247,10458954,603562,739097,799974,6945793,18708,952,1086,,,,,,
30,2022,Montana,MT,9.2,1,0.45,0.0514,0.621630,0.477559,0.743000,0.845531,0.426093,0.583195,0.649857,0.593167,0.468120,0.489239,0.639068,0.518090,0.027287,0.078232,10831618,676076,848713,856049,7184908,17173,893,1052,413058,43454,61856,58263,1043,418
31,1990,Nebraska,NE,3.8,1,0.45,0.1343,0.685562,0.595504,0.807712,0.860694,0.622172,0.654538,0.783991,0.597943,0.605966,0.585312,0.701387,0.629719,0.022562,0.054334,13933021,1013015,1293720,7849074,10816267,17341,1193,1524,574151,42136,91174,49948,347,122
31,1991,Nebraska,NE,4.25,1,0.45,0.1184,0.695392,0.641592,0.780124,0.867007,0.628909,0.662470,0.775914,0.620773,0.652848,0.627275,0.714605,0.685470,0.026887,0.064012,14039947,1113763,1343241,7737833,10767567,17605,1325,1573,578789,45684,92241,53528,360,128
31,1992,Nebraska,NE,4.25,0,0.0,0.0,0.689178,0.572190,0.798459,0.862936,0.418047,0.662469,0.756006,0.627039,0.535623,0.614341,0.710717,0.639889,0.030306,0.105798,14177965,1257017,1301220,2287852,11689883,18230,1489,1568,587817,47443,92327,55299,382,134
31,1993,Nebraska,NE,4.25,0,0.0,0.0,0.701977,0.583132,0.805568,0.876723,0.422810,0.674412,0.773489,0.637652,0.587179,0.579093,0.721047,0.646583,0.026447,0.098133,14303070,1135548,1333431,2347096,11899186,17750,1291,1545,604872,48412,95187,56399,389,137
31,1994,Nebraska,NE,4.25,0,0.0,0.0,0.710481,0.637972,0.821493,0.871451,0.449536,0.681309,0.778592,0.647425,0.617994,0.660926,0.730920,0.694545,0.027964,0.081453,14303041,1143161,1374915,2168476,11605464,16213,1225,1428,626762,49051,97792,57834,407,143
31,1995,Nebraska,NE,4.25,0,0.0,0.0,0.721705,0.655196,0.779827,0.883258,0.462749,0.694160,0.782604,0.665113,0.640200,0.668439,0.741190,0.710304,0.026288,0.077584,14474301,1211479,1369854,2222870,11608479,15217,1231,1311,650339,52889,102299,61927,421,146
